wy,wr,wd,wc,cap_min_pct,top_n,daily_replace_k,val2026_strict_period_return,val2026_strict_excess_equal,val2026_strict_max_drawdown,val2026_strict_turnover_mean,hold2026_recent_period_return,hold2026_recent_excess_equal,hold2026_recent_max_drawdown,hold2026_recent_turnover_mean,same_pre_2025_period_return,same_pre_2025_excess_equal,same_pre_2025_max_drawdown,same_pre_2025_turnover_mean,same_comp_2025_period_return,same_comp_2025_excess_equal,same_comp_2025_max_drawdown,same_comp_2025_turnover_mean,selection_score_period
1.0,1.5,0.0,0.0,0.5,10,3,-0.05152056023620111,-0.17051527306579095,-0.15454136477685165,0.6045454545454544,-0.016023323363677178,0.02604480045376667,-0.02068340040326122,0.6666666666666666,-0.04980062080919723,-0.028187618985771934,-0.04331856912766319,0.6666666666666666,-0.013066573063977849,-0.026451034466870915,-0.04979093872767448,0.6444444444444444,-0.07841647078406071
1.0,1.5,0.0,0.25,0.0,20,5,0.026346174102114928,-0.09264853872747492,-0.12253395086089824,0.5056818181818182,-0.059034663964899425,-0.016966540147455578,-0.05004413872664559,0.5833333333333334,-0.03420203295324187,-0.012589031129816575,-0.03131110948940952,0.5833333333333334,0.004649576308104475,-0.008734885094788591,-0.03189290342089901,0.5555555555555556,-0.04913206489791838
1.0,1.5,0.0,0.25,0.0,20,3,-0.021550024983904126,-0.14054473781349397,-0.11822580652702486,0.30795454545454537,-0.06133577061058282,-0.01926764679313897,-0.04849646507449501,0.4166666666666667,-0.010691103829907678,0.010921897993517615,-0.01650166245639384,0.4166666666666667,0.013483274769229281,9.881336633621451e-05,-0.04158993863595495,0.3777777777777777,-0.06640893701037896
1.0,1.5,0.0,0.25,0.0,10,5,0.06648187965446994,-0.0525128331751199,-0.1159270962660568,1.0,-0.06815929336181958,-0.026091169544375736,-0.06048679037609439,1.0,-0.06237980191389236,-0.04076680009046707,-0.05036826072558076,1.0,-0.005408020715005901,-0.018792482117898968,-0.025908649006593842,1.0,-0.039087459646152796
1.0,1.5,0.0,0.25,0.0,10,3,0.0429221328614624,-0.07607257996812744,-0.1446660508748765,0.6045454545454544,-0.031184019074555147,0.0108841047428887,-0.023561417812095864,0.6666666666666666,0.005636045655254218,0.02724904747867951,-0.018338816310763395,0.6666666666666666,0.041519010578921156,0.02813454917602809,-0.02752937742534478,0.6444444444444444,-0.02320409530172904
1.0,1.5,0.0,0.25,0.5,20,5,-0.028511039459380716,-0.14750575228897056,-0.10592017328414072,0.5056818181818182,-0.019569555695608587,0.02249856812183526,-0.021531654969926706,0.5833333333333334,-0.026978231556567756,-0.0053652297331424625,-0.028008644140930294,0.5833333333333334,-0.014955020585085688,-0.028339481987978754,-0.025319061904397033,0.5555555555555556,-0.06580865325774612
1.0,1.5,0.0,0.25,0.5,20,3,-0.041566940610342495,-0.16056165343993234,-0.1265420188769264,0.30795454545454537,-0.012509248231873493,0.029558875585570354,-0.028025441935828233,0.4166666666666667,-0.03423962022518001,-0.012626618401754719,-0.034915499079269496,0.4166666666666667,-0.0027698822739602447,-0.01615434367685331,-0.027772547578628126,0.3777777777777777,-0.06918016946336818
1.0,1.5,0.0,0.25,0.5,10,5,0.08904860384373414,-0.0299461089858557,-0.10939081069746315,1.0,-0.021576795426325956,0.02049132839111789,-0.017991486234529064,1.0,-0.02459376173544836,-0.0029807599120230677,-0.04194281507591413,1.0,-0.0152706609775074,-0.028655122380400466,-0.02434310812708662,1.0,-0.013098299289719124
1.0,1.5,0.0,0.25,0.5,10,3,-0.007784714149082994,-0.12677942697867284,-0.1310728706913088,0.6045454545454544,-0.0046327306456535045,0.03743539317179034,-0.010977692041099107,0.6666666666666666,-0.04064939864730355,-0.019036396823878254,-0.05778247803388448,0.6666666666666666,0.0059562546790941084,-0.007428206723798958,-0.034879551741244796,0.6444444444444444,-0.05166158437960678
1.0,1.5,0.0,0.5,0.0,20,5,0.05257648633989209,-0.06641822648969775,-0.09402493144164437,0.5056818181818182,-0.056170022850029144,-0.014101899032585297,-0.04059547290144383,0.5833333333333334,-0.023473888954612776,-0.001860887131187483,-0.031940335085938076,0.5833333333333334,0.005449036349420844,-0.007935425053472223,-0.025874952950595054,0.5555555555555556,-0.03488312350620927
1.0,1.5,0.0,0.5,0.0,20,3,0.05903960776128714,-0.059955105068302705,-0.10416296446180306,0.30795454545454537,-0.06113721612557932,-0.01906909230813547,-0.04735621977215276,0.4166666666666667,0.0009503956912937372,0.02256339751471903,-0.01913277264637503,0.4166666666666667,-0.00623897724028899,-0.019623438643182056,-0.036466294598110904,0.3777777777777777,-0.03130607652703954
1.0,1.5,0.0,0.5,0.0,10,5,0.061093813931648144,-0.0579008988979417,-0.11893541830735388,1.0,-0.06661261022247189,-0.024544486405028043,-0.0500225103348535,1.0,-0.05208557073023523,-0.030472568906809938,-0.051901713025910734,1.0,-0.012916271917797095,-0.02630073332069016,-0.027922313097723417,1.0,-0.040707521439455795
1.0,1.5,0.0,0.5,0.0,10,3,0.10106790990115999,-0.017926802928429852,-0.12923954592267617,0.6045454545454544,-0.03065060921885754,0.011417514598586309,-0.025365301124797734,0.6666666666666666,-0.04109072420860471,-0.01947772238517942,-0.04581939539289814,0.6666666666666666,0.038664526703032776,0.02528006530013971,-0.019832656345257216,0.6444444444444444,-0.004342331230902814
1.0,1.5,0.0,0.5,0.5,20,5,-0.023144257712067184,-0.14213897054165703,-0.08223684785171836,0.5056818181818182,0.0011085842420455183,0.043176708059489366,-0.006923027084767774,0.5833333333333334,-0.026790229303331525,-0.005177227479906232,-0.02782290031913015,0.5833333333333334,-0.001294613803936362,-0.014679075206829428,-0.009399721008039763,0.5555555555555556,-0.056146805131883665
1.0,1.5,0.0,0.5,0.5,20,3,0.013619904562651275,-0.10537480826693857,-0.09904283371961808,0.30795454545454537,-0.01825655724270059,0.02381156657474326,-0.02930518330324683,0.4166666666666667,-0.0300935455008976,-0.008480543677472308,-0.033278147855645424,0.4166666666666667,-0.006933139079995154,-0.02031760048288822,-0.026891903544143614,0.3777777777777777,-0.04578549370049062
1.0,1.5,0.0,0.5,0.5,10,5,0.04492412372387,-0.07407058910571984,-0.09363088204563252,1.0,-0.03179014544172021,0.01027797837572364,-0.025949384112756935,1.0,-0.01818115501047557,0.0034318468129497237,-0.042092321303296876,1.0,-0.014735674750512628,-0.028120136153405695,-0.023049761138106306,1.0,-0.03446551390471141
1.0,1.5,0.0,0.5,0.5,10,3,0.04475402012152241,-0.07424069270806744,-0.12188604086700394,0.6045454545454544,-0.030921308054706387,0.011146815762737461,-0.01181600994944576,0.6666666666666666,-0.04224841039481142,-0.020635408571386127,-0.058983717218794474,0.6666666666666666,-0.00403941348063408,-0.017423874883527146,-0.03843408619844013,0.6444444444444444,-0.03633050029618297
1.0,1.5,0.0,0.75,0.0,20,5,0.07758972039313061,-0.04140499243645923,-0.07177913329932972,0.5056818181818182,-0.042692583690293495,-0.0006244598728496475,-0.03760297589750583,0.5833333333333334,-0.015831153680131327,0.005781848143293966,-0.02247130344900372,0.5833333333333334,0.012185985720577941,-0.0011984756823151255,-0.015580114482413587,0.5555555555555556,-0.01810085569547224
1.0,1.5,0.0,0.75,0.0,20,3,0.003350046136106677,-0.11564466669348317,-0.092189811416715,0.30795454545454537,-0.05605701442350908,-0.01398889060606523,-0.047490780079179395,0.4166666666666667,-0.02383281135034565,-0.0022198095269203577,-0.031907917965095844,0.4166666666666667,0.0023917347260524746,-0.010992726676840592,-0.025796082165819634,0.3777777777777777,-0.05751920309414788
1.0,1.5,0.0,0.75,0.0,10,5,0.004640613166613461,-0.11435409966297638,-0.13413603519655848,1.0,-0.04686946438084427,-0.004801340563400425,-0.038983837038385705,1.0,-0.039514212589677467,-0.017901210766252174,-0.05392357008873705,1.0,-0.004729805420740862,-0.01811426682363393,-0.017560730443877848,1.0,-0.058062001627672395
1.0,1.5,0.0,0.75,0.0,10,3,0.0067893642400609355,-0.11220534858952891,-0.10857203598198295,0.6045454545454544,-0.001430652270151045,0.0406374715472928,-0.020967675172502198,0.6666666666666666,-0.05574334532487801,-0.03413034350145272,-0.06879691140386801,0.6666666666666666,0.020645235945285556,0.00726077454239249,-0.016962726796509786,0.6444444444444444,-0.04436347432232385
1.0,1.5,0.0,0.75,0.5,20,5,0.07877531256635639,-0.04021940026323345,-0.06277213057937014,0.5056818181818182,-0.01599734554763188,0.026070778269811967,-0.024467966892418036,0.5833333333333334,-0.021593388763553878,1.961305987141504e-05,-0.02847302126623552,0.5833333333333334,-0.002985879938101066,-0.016370341340994132,-0.016714822162505638,0.5555555555555556,-0.014033644793170472
1.0,1.5,0.0,0.75,0.5,20,3,0.04366586581507814,-0.0753288470145117,-0.07134302907387402,0.30795454545454537,-0.020225242354499406,0.02184288146294444,-0.029720753709362335,0.4166666666666667,-0.024453088830812875,-0.0028400870073875817,-0.031224593815447843,0.4166666666666667,-0.0032461917263894025,-0.01663065312928247,-0.012167965910569345,0.3777777777777777,-0.031357871811294666
1.0,1.5,0.0,0.75,0.5,10,5,-0.0027776722374467377,-0.12177238506703658,-0.08475892948962671,1.0,-0.034835924107646354,0.007232199709797493,-0.02626430259294399,1.0,-0.03306788187690568,-0.011454880053480387,-0.04391306096823189,1.0,-0.03122758287835503,-0.0446120442812481,-0.03540493122714561,1.0,-0.06139956200292636
1.0,1.5,0.0,0.75,0.5,10,3,0.05780001218893549,-0.061194700640654354,-0.07348422110463293,0.6045454545454544,0.005083463306184255,0.0471515871236281,-0.008975909161865747,0.6666666666666666,-0.0412318857723416,-0.01961888394891631,-0.05629156398946222,0.6666666666666666,-0.02218451336067606,-0.03556897476356913,-0.02731788071162422,0.6444444444444444,-0.02402789731426025
1.0,1.5,0.25,0.0,0.0,20,5,0.05791088203104233,-0.06108383079854751,-0.13083706855927846,0.5056818181818182,-0.0629114963600993,-0.020843372542655447,-0.04506561439971968,0.5833333333333334,-0.016563317674328504,0.005049684149096789,-0.0203288875470391,0.5833333333333334,0.02349527471353463,0.010110813310641564,-0.027951259804863793,0.5555555555555556,-0.030424492376049484
1.0,1.5,0.25,0.0,0.0,20,3,0.05281163211171558,-0.06618308071787427,-0.14173316128665026,0.30795454545454537,-0.07344829276633735,-0.031380168948893505,-0.060153751076712725,0.4166666666666667,-0.014928488669445406,0.0066845131539798874,-0.015155818564930867,0.4166666666666667,0.011659310728914685,-0.0017251506739783817,-0.028585405998377444,0.3777777777777777,-0.03688352418826657
1.0,1.5,0.25,0.0,0.0,10,5,-0.08429322210493839,-0.20328793493452824,-0.17231410043333384,1.0,-0.06783471149873166,-0.02576658768128781,-0.04849369640398682,1.0,-0.028765100111147746,-0.007152098287722453,-0.02033441436009109,1.0,0.050466755673540975,0.03708229427064791,-0.026728787065155357,1.0,-0.09343168824342085
1.0,1.5,0.25,0.0,0.0,10,3,0.052856049730269916,-0.06613866309931993,-0.1508015498801044,0.6045454545454544,-0.049339779715992904,-0.0072716558985490565,-0.0493142958186884,0.6666666666666666,-0.017103057768343977,0.004509944055081316,-0.009264180855885651,0.6666666666666666,0.027378456787413796,0.01399399538452073,-0.025996945328099264,0.6444444444444444,-0.028804721453390924
1.0,1.5,0.25,0.0,0.5,20,5,0.04220037269125365,-0.07679434013833619,-0.0977179001803875,0.5056818181818182,-0.04700748395360488,-0.004939360136161031,-0.03737800128924473,0.5833333333333334,-0.023796258357305367,-0.0021832565338800736,-0.028411552180674815,0.5833333333333334,0.0004298566139506743,-0.012954604788942392,-0.023107082177686977,0.5555555555555556,-0.03806297229471491
1.0,1.5,0.25,0.0,0.5,20,3,-0.021812834727839014,-0.14080754755742886,-0.11401200300639136,0.30795454545454537,-0.02228426400411765,0.0197838598133262,-0.019662504099972167,0.4166666666666667,-0.03615911302789221,-0.014546111204466916,-0.02919152791409274,0.4166666666666667,-0.004660112281398843,-0.01804457368429191,-0.03499688163001491,0.3777777777777777,-0.06330603418082527
1.0,1.5,0.25,0.0,0.5,10,5,0.06298519788566859,-0.05600951494392126,-0.13292326059973925,1.0,-0.03663115444375553,0.005436969373688316,-0.0197531348232175,1.0,-0.06533968454704453,-0.04372668272361924,-0.0642695886831004,1.0,-0.02868618584706706,-0.042070647249960125,-0.029379310042119577,1.0,-0.03671463887737939
1.0,1.5,0.25,0.0,0.5,10,3,-0.004768769370360415,-0.12376348219995026,-0.11899780090814782,0.6045454545454544,-0.058071513691954846,-0.016003389874510998,-0.03573534856682048,0.6666666666666666,-0.04882219524638465,-0.027209193422959355,-0.04187611812900982,0.6666666666666666,-0.017632420687553108,-0.031016882090446174,-0.03989603443819523,0.6444444444444444,-0.0684283257856162
1.0,1.5,0.25,0.25,0.0,20,5,0.044211467547670136,-0.07478324528191971,-0.12443833682742156,0.5056818181818182,-0.08510563713602426,-0.04303751331858041,-0.06704550128091036,0.5833333333333334,-0.023658047089710754,-0.0020450452662854612,-0.020753461916587335,0.5833333333333334,0.022069738239930636,0.00868527683703757,-0.021843000347910757,0.5555555555555556,-0.04341580397089615
1.0,1.5,0.25,0.25,0.0,20,3,-0.0297344440845414,-0.14872915691413124,-0.1334166997412659,0.30795454545454537,-0.060275439860393965,-0.018207316042950117,-0.04561381762153072,0.4166666666666667,-0.010361940049699259,0.011251061773726034,-0.013782406956212134,0.4166666666666667,0.009799608168159724,-0.003584853234733343,-0.03617091580524745,0.3777777777777777,-0.07033001834124769
1.0,1.5,0.25,0.25,0.0,10,5,-0.008077925384159745,-0.1270726382137496,-0.1418964745722916,1.0,-0.07086706107372043,-0.02879893725627658,-0.06321685305290303,1.0,-0.024115139110069017,-0.002502137286643724,-0.022095922545500635,1.0,0.0426362053197884,0.029251743916895334,-0.026953139601292975,1.0,-0.06036998051571872
1.0,1.5,0.25,0.25,0.0,10,3,0.036058685965604464,-0.08293602686398538,-0.12574847446327708,0.6045454545454544,-0.031184018848638195,0.010884104968805652,-0.023561417584401334,0.6666666666666666,-0.035076642387688595,-0.013463640564263302,-0.031033072499283998,0.6666666666666666,0.0455120600971648,0.03212759869427173,-0.025363749057289442,0.6444444444444444,-0.03180059212709074
1.0,1.5,0.25,0.25,0.5,20,5,0.001867509533796774,-0.11712720329579307,-0.11143041071076876,0.5056818181818182,-0.01867956066505494,0.023388563152388908,-0.018509071555095624,0.5833333333333334,-0.03109943113089897,-0.009486429307473676,-0.03522641972917551,0.5833333333333334,0.0010003678480108302,-0.012384093554882236,-0.014494560321101302,0.5555555555555556,-0.05014067912436304
1.0,1.5,0.25,0.25,0.5,20,3,0.025049759713394515,-0.09394495311619533,-0.10702611016365171,0.30795454545454537,-0.026305198219903514,0.015762925597540334,-0.03701958999058186,0.4166666666666667,-0.0324533027052637,-0.010840300881838405,-0.02974927075787992,0.4166666666666667,-0.005150972736478243,-0.01853543413937131,-0.034196365369868253,0.3777777777777777,-0.04274085775608427
1.0,1.5,0.25,0.25,0.5,10,5,0.03595270309140641,-0.08304200973818343,-0.1289744829232542,1.0,-0.04880032453634531,-0.00673220071890146,-0.02440479561671216,1.0,-0.04874495825714342,-0.02713195643371813,-0.050446440359136036,1.0,-0.029056386710842208,-0.042440848113735274,-0.02920127824152019,1.0,-0.04948787524402592
1.0,1.5,0.25,0.25,0.5,10,3,-0.005737351379264122,-0.12473206420885397,-0.1321682132321661,0.6045454545454544,-0.028252274513911435,0.013815849303532413,-0.011898960988521612,0.6666666666666666,-0.038736129606137815,-0.01712312778271252,-0.04163421883766805,0.6666666666666666,-0.0011480164706030305,-0.014532477873496097,-0.03989603398845787,0.6444444444444444,-0.057423807416532476
1.0,1.5,0.25,0.5,0.0,20,5,0.014330450892447999,-0.10466426193714184,-0.10540914106986732,0.5056818181818182,-0.06857556163571088,-0.026507437818267032,-0.05639362703300299,0.5833333333333334,-0.01990649328402394,0.0017065085394013524,-0.025473098248085524,0.5833333333333334,0.02734226646653437,0.013957805063641304,-0.017419314380144435,0.5555555555555556,-0.05137613028582419
1.0,1.5,0.25,0.5,0.0,20,3,0.015205270487030242,-0.1037894423425596,-0.10557378543445406,0.30795454545454537,-0.06140612341755869,-0.01933799960011484,-0.0478642434101173,0.4166666666666667,-0.03054195318991837,-0.008928951366493076,-0.029548091652826014,0.4166666666666667,0.013908127195146447,0.0005236657922533805,-0.020660580323884292,0.3777777777777777,-0.052800541790316485
1.0,1.5,0.25,0.5,0.0,10,5,0.062474057645971914,-0.05652065518361793,-0.12857136375070666,1.0,-0.07259302245961952,-0.03052489864217567,-0.0561092188831257,1.0,-0.06325775645334852,-0.04164475462992323,-0.06806494353710513,1.0,0.029804213305052674,0.016419751902159607,-0.027438433290799202,1.0,-0.03684926990233653
1.0,1.5,0.25,0.5,0.0,10,3,0.09311294254579972,-0.02588177028379013,-0.11660641254873683,0.6045454545454544,-0.031478948173609966,0.010589175643833881,-0.024361428096824955,0.6666666666666666,-0.0682038197417818,-0.04659081791835651,-0.06296079787634434,0.6666666666666666,0.024409515996974385,0.011025054594081318,-0.022964888420290652,0.6444444444444444,-0.014334367215388366
1.0,1.5,0.25,0.5,0.5,20,5,0.030716710135026304,-0.08827800269456354,-0.0767342922486357,0.5056818181818182,-0.03829206636908755,0.003776057448356296,-0.03897735316770967,0.5833333333333334,-0.022386949367850573,-0.0007739475444252797,-0.033127198435769056,0.5833333333333334,-0.003413501889678927,-0.016797963292571993,-0.014857201266034847,0.5555555555555556,-0.0414168734760141
1.0,1.5,0.25,0.5,0.5,20,3,0.07237927155268142,-0.04661544127690842,-0.09760739086543835,0.30795454545454537,-0.02514567514981214,0.016922448667631707,-0.03224181439894358,0.4166666666666667,-0.019454856236115536,0.0021581455873097566,-0.02778229538257626,0.4166666666666667,-0.00655201678598627,-0.019936478188879336,-0.026487793978903773,0.3777777777777777,-0.0194130862979363
1.0,1.5,0.25,0.5,0.5,10,5,0.04508015515755304,-0.0739145576720368,-0.09672516921414187,1.0,-0.05238618109997395,-0.010318057282530102,-0.029415905062929237,1.0,-0.050600159211659945,-0.028987157388234652,-0.052287728242349285,1.0,-0.029585493607062974,-0.04296995500995604,-0.032231218142839024,1.0,-0.046634632132777694
1.0,1.5,0.25,0.5,0.5,10,3,0.11658516446194467,-0.0024095483676451757,-0.09570454362304204,0.6045454545454544,-0.030066460112177507,0.012001663705266341,-0.01181600994944576,0.6666666666666666,-0.051667325056016566,-0.030054323232591273,-0.048588320513347494,0.6666666666666666,-0.005802655632375586,-0.019187117035268653,-0.017969089345528655,0.6444444444444444,-0.005470096879302733
1.0,1.5,0.25,0.75,0.0,20,5,0.06552261507451362,-0.05347209775507622,-0.08437491440756528,0.5056818181818182,-0.054756603530804915,-0.012688479713361067,-0.05098245798742462,0.5833333333333334,-0.02477782792280603,-0.0031648260993807353,-0.03882650440320923,0.5833333333333334,0.006048907962247441,-0.007335553440645626,-0.01769269363588022,0.5555555555555556,-0.028809620849128522
1.0,1.5,0.25,0.75,0.0,20,3,0.052148553613522663,-0.06684615921606718,-0.08867076671631058,0.30795454545454537,-0.05488186979277643,-0.01281374597533258,-0.04603951893833502,0.4166666666666667,-0.03314507582167314,-0.01153207399824785,-0.03919209158374626,0.4166666666666667,-0.0007710821716455651,-0.014155543574538632,-0.02706496854297913,0.3777777777777777,-0.03713735077698135
1.0,1.5,0.25,0.75,0.0,10,5,0.011279068406605752,-0.10771564442298409,-0.13364041505023871,1.0,-0.05028481815011554,-0.008216694332671692,-0.042035636948007604,1.0,-0.0689693492930179,-0.04735634746959261,-0.0689193812383867,1.0,0.007268731723300004,-0.006115729679593063,-0.024022418065255735,1.0,-0.058547025145888616
1.0,1.5,0.25,0.75,0.0,10,3,0.06099395070246616,-0.058000762127123684,-0.10062121229243226,0.6045454545454544,0.021322660908969393,0.06339078472641324,-0.01278323780328039,0.6666666666666666,-0.06033906471387995,-0.03872606289045466,-0.06878821334256568,0.6666666666666666,0.009044090122606319,-0.004340371280286748,-0.018433899683419575,0.6444444444444444,-0.016712611901213557
1.0,1.5,0.25,0.75,0.5,20,5,0.07016441832811893,-0.04883029450147092,-0.06226136976601493,0.5056818181818182,-0.016879283116491228,0.02518884070095262,-0.024628894425521297,0.5833333333333334,-0.030108170816692592,-0.008495168993267299,-0.03547907820904872,0.5833333333333334,-0.002168957501648694,-0.01555341890454176,-0.0176273899120033,0.5555555555555556,-0.019283710535095117
1.0,1.5,0.25,0.75,0.5,20,3,0.049408542955997836,-0.06958616987359201,-0.06763032946105829,0.30795454545454537,-0.019207614482247393,0.022860509335196455,-0.02270343693523924,0.4166666666666667,-0.020290358516092177,0.0013226433073331156,-0.030445211744359768,0.4166666666666667,0.0011324755370523132,-0.012251985865840753,-0.015358632561372487,0.3777777777777777,-0.027238050493093437
1.0,1.5,0.25,0.75,0.5,10,5,0.0102724449901479,-0.10872226783944194,-0.08726942886388478,1.0,-0.032225913934425865,0.009842209883017983,-0.026264302592943767,1.0,-0.05402308714369697,-0.032410085320271675,-0.04865947083332345,1.0,-0.013808914513416037,-0.027193375916309104,-0.020085879026521924,1.0,-0.055404987242481496
1.0,1.5,0.25,0.75,0.5,10,3,0.07228164671396176,-0.04671306611562809,-0.04838968238394892,0.6045454545454544,0.005083463306184255,0.0471515871236281,-0.008975909161865747,0.6666666666666666,-0.0451885528834749,-0.023575551060049604,-0.04907327589507193,0.6666666666666666,-0.012447882775792118,-0.025832344178685185,-0.018356279576652534,0.6444444444444444,-0.01664416725693583
1.0,1.5,0.5,0.0,0.0,20,5,0.06525833561619443,-0.053736377213395414,-0.13519022508125234,0.5056818181818182,-0.06570482483764928,-0.02363670102020543,-0.050133428304902417,0.5833333333333334,-0.022306674940722915,-0.0006936731172976218,-0.02517628830037777,0.5833333333333334,0.012248950525887814,-0.0011355108770052524,-0.021515678680678496,0.5555555555555556,-0.03036492260022473
1.0,1.5,0.5,0.0,0.0,20,3,0.04820242288470844,-0.0707922899448814,-0.13772660559088135,0.30795454545454537,-0.0830072513362482,-0.04093912751880435,-0.06717826462248355,0.4166666666666667,-0.03157641356654706,-0.009963411743121764,-0.019946987419744766,0.4166666666666667,0.0038085290676277417,-0.009575932335265325,-0.034039802156967336,0.3777777777777777,-0.04502221396665579
1.0,1.5,0.5,0.0,0.0,10,5,-0.011534018333264506,-0.13052873116285435,-0.17026705594134972,1.0,-0.07489677671749106,-0.03282865290004722,-0.06210085123667353,1.0,-0.04889357194886779,-0.027280570125442494,-0.0541645782795146,1.0,0.005964470151601509,-0.007419991251291558,-0.02461705541081305,1.0,-0.07215017645480637
1.0,1.5,0.5,0.0,0.0,10,3,0.04106217406732182,-0.07793253876226802,-0.14603613999585108,0.6045454545454544,-0.051171230179447136,-0.009103106362003288,-0.05114579719060541,0.6666666666666666,-0.05545519217670336,-0.03384219035327807,-0.05296078647791014,0.6666666666666666,0.015334173363424242,0.0019497119605311752,-0.02763365099500248,0.6444444444444444,-0.04212929079243347
1.0,1.5,0.5,0.0,0.5,20,5,0.01211625795565019,-0.10687845487393965,-0.10657365337810587,0.5056818181818182,-0.0422443996103522,-0.0001762757929083536,-0.028756947333501537,0.5833333333333334,-0.046649597340852056,-0.025036595517426763,-0.037109271973182034,0.5833333333333334,0.0028582937583443435,-0.010526167644548723,-0.017995470620418508,0.5555555555555556,-0.053473788115796256
1.0,1.5,0.5,0.0,0.5,20,3,-0.0021016384296511648,-0.12109635125924101,-0.10414266033114217,0.30795454545454537,-0.05390185617600163,-0.01183373235855778,-0.03280617056485147,0.4166666666666667,-0.033930711858076834,-0.012317710034651541,-0.023345761865469217,0.4166666666666667,-0.0063407918157335486,-0.019725253218626615,-0.030411805156012384,0.3777777777777777,-0.062258235644289624
1.0,1.5,0.5,0.0,0.5,10,5,0.0781375734540708,-0.04085713937551905,-0.12143425425059429,1.0,-0.031870400175745495,0.010197723641698353,-0.019029808664747794,1.0,-0.06852202644974836,-0.04690902462632307,-0.06209957434453517,1.0,-0.024023752198572557,-0.03740821360146562,-0.04088832744871018,1.0,-0.028483867542727286
1.0,1.5,0.5,0.0,0.5,10,3,0.004368036111698004,-0.11462667671789184,-0.11687725809163929,0.6045454545454544,-0.03872384879802948,0.0033442750194143667,-0.029743845390714396,0.6666666666666666,-0.04083450305551739,-0.019221501232092097,-0.0337904085475933,0.6666666666666666,0.009495832977308716,-0.0038886284255843506,-0.01741356369445579,0.6444444444444444,-0.054212455216849205
1.0,1.5,0.5,0.25,0.0,20,5,-0.005941337138480995,-0.12493604996807084,-0.12194987045307237,0.5056818181818182,-0.07685975479836049,-0.034791630980916644,-0.057719401647063795,0.5833333333333334,-0.02340075775189887,-0.0017877559284735778,-0.026437042822292978,0.5833333333333334,0.021456381167901162,0.008071919765008095,-0.017080446356061096,0.5555555555555556,-0.06397650565538086
1.0,1.5,0.5,0.25,0.0,20,3,-0.026507783146485386,-0.14550249597607523,-0.12968275985667077,0.30795454545454537,-0.06911167187707057,-0.02704354805962672,-0.0536728660886886,0.4166666666666667,-0.03847274580711446,-0.01685974398368917,-0.0335466588936445,0.4166666666666667,-0.0037249936177310428,-0.01710945502062411,-0.035768537530445066,0.3777777777777777,-0.07733239005478754
1.0,1.5,0.5,0.25,0.0,10,5,-0.04464722500556373,-0.16364193783515357,-0.1551566572707329,1.0,-0.06340583511402631,-0.021337711296582462,-0.03981328788369942,1.0,-0.02787036977416968,-0.006257367950744386,-0.03502524581586752,1.0,0.020197296901766082,0.0068128354988730155,-0.02485866946668136,1.0,-0.07888997971774543
1.0,1.5,0.5,0.25,0.0,10,3,0.051306959741419966,-0.06768775308816988,-0.12234624636472857,0.6045454545454544,-0.028841144661428175,0.013226979156015672,-0.030046745310060796,0.6666666666666666,-0.055772118554931804,-0.03415911673150651,-0.051941689451301176,0.6666666666666666,0.006431116906425505,-0.006953344496467562,-0.02929239861147892,0.6444444444444444,-0.03331961328486864
1.0,1.5,0.5,0.25,0.5,20,5,0.018679919351130003,-0.10031479347845984,-0.09929609539316442,0.5056818181818182,-0.05427917151941897,-0.01221104770197512,-0.0392166873971197,0.5833333333333334,-0.03246452979802106,-0.010851527974595765,-0.034628860492122215,0.5833333333333334,-0.002731790577170101,-0.016116251980063168,-0.016170191921401122,0.5555555555555556,-0.05223958598399955
1.0,1.5,0.5,0.25,0.5,20,3,0.020094891977307405,-0.09889982085228244,-0.09626682102142059,0.30795454545454537,-0.04543090864207555,-0.003362784824631704,-0.034854432306175576,0.4166666666666667,-0.03705254947209358,-0.015439547648668284,-0.0325998578143466,0.4166666666666667,-0.014800671738756321,-0.028185133141649388,-0.03281016634969358,0.3777777777777777,-0.05188931770823267
1.0,1.5,0.5,0.25,0.5,10,5,0.01870054743737426,-0.10029416539221558,-0.1261582876968318,1.0,-0.047688157937368914,-0.005620034119925066,-0.022137708560807434,1.0,-0.06213425971868092,-0.040521257895255625,-0.058048227346260806,1.0,-0.012782178061980343,-0.02616663946487341,-0.028739932068073126,1.0,-0.05654056756049764
1.0,1.5,0.5,0.25,0.5,10,3,-0.025411617395819652,-0.1444063302254095,-0.1258934792509393,0.6045454545454544,-0.02825980596751354,0.013808317849930307,-0.018653625539552632,0.6666666666666666,-0.04605736874412791,-0.02444436692070262,-0.04365011359693549,0.6666666666666666,-0.0017157721196584541,-0.01510023352255152,-0.02494684705514949,0.6444444444444444,-0.06746245920543982
1.0,1.5,0.5,0.5,0.0,20,5,0.022623126151005923,-0.09637158667858392,-0.10515303588051295,0.5056818181818182,-0.06903318433344541,-0.02696506051600156,-0.05578121587623719,0.5833333333333334,-0.035490002448805624,-0.013877000625380331,-0.03408216663870567,0.5833333333333334,0.0030408154769900886,-0.010343645925902978,-0.018775016188507854,0.5555555555555556,-0.05374157611705565
