score_variant,top_n,daily_replace_k,cap_min_pct,cap_bonus,val_period_return,val_sharpe,val_max_drawdown,val_turnover_mean,hold_period_return,hold_sharpe,hold_max_drawdown,hold_turnover_mean,val_excess_equal,hold_excess_equal
y_score,10,0,0.5,0.5,0.019995241980007794,0.5266133311353958,-0.05917404241311719,0.07045454545454546,-0.0045168298447170185,-1.4942524832965514,-0.010936386327146996,0.20000000000000004,-0.09470793642575392,0.03742981970667458
y_score,10,0,0.5,1.0,0.025957218157393935,0.6491043785094374,-0.058901491212124624,0.02727272727272728,0.0023079832263050992,2.3620120326738587,-0.0024792022033780503,0.20000000000000004,-0.08874596024836778,0.0442546327776967
y_score,10,0,0.8,0.0,-0.06346851564044209,-1.324795176205878,-0.10307604987496644,0.09886363636363636,-0.04143224600831252,-21.291753869152494,-0.029028743216647612,0.2166666666666667,-0.1781716940462038,0.0005144035430790783
y_score,10,0,0.8,0.25,-0.014850490387422033,-0.2739806286528662,-0.07075378142532218,0.1,-0.03838593806716306,-22.040380634629827,-0.0281331462487886,0.2166666666666667,-0.12955366879318375,0.0035607114842285403
y_score,10,0,0.8,0.5,0.019609295962309092,0.5190545727031242,-0.05911114563467257,0.06931818181818182,-0.03162373520384121,-22.383134693923257,-0.021042472226838194,0.18333333333333335,-0.09509388244345263,0.010322914347550394
y_score,10,0,0.8,1.0,0.025957218157393935,0.6491043785094374,-0.058901491212124624,0.02727272727272728,0.0023079832263050992,2.3620120326738587,-0.0024792022033780503,0.20000000000000004,-0.08874596024836778,0.0442546327776967
y_score,10,1,0.0,0.0,0.04561181771421485,0.6447266665130393,-0.14383330446978448,0.20909090909090908,-0.054066158897760896,-7.40157693929521,-0.0579446929660179,0.3333333333333333,-0.06909136069154687,-0.012119509346369295
y_score,10,1,0.0,0.25,0.057805858720093806,0.9673247232581785,-0.0971192525536052,0.20909090909090908,-0.0475679714022037,-9.169584835019897,-0.04683871415630936,0.3333333333333333,-0.05689731968566791,-0.0056213218508121
y_score,10,1,0.0,0.5,0.013687145936566614,0.3732418360246808,-0.0643840715110231,0.20909090909090908,-0.01987941539561089,-17.48085846451217,-0.011003847691733237,0.3333333333333333,-0.1010160324691951,0.022067234155780713
y_score,10,1,0.0,1.0,-0.030867203106152763,-0.6462796159516397,-0.06682829723726036,0.20909090909090908,-0.009258081699502263,-9.376830239127068,-0.007022771680522455,0.3333333333333333,-0.14557038151191448,0.03268856785188934
y_score,10,1,0.2,0.0,0.10072621678387517,1.3797401169363508,-0.0905331907016732,0.20909090909090908,-0.050219168241245504,-11.563059927800165,-0.045743405108120805,0.3333333333333333,-0.013976961621886552,-0.008272518689853903
y_score,10,1,0.2,0.25,0.1138918725363951,1.8830031823444644,-0.07859062173971132,0.20909090909090908,-0.03865855015404629,-10.333843467992773,-0.03831799177990569,0.3333333333333333,-0.0008113058693666186,0.003288099397345312
y_score,10,1,0.2,0.5,0.005414177159475786,0.18426585689322827,-0.06046675530936585,0.20909090909090908,-0.01987941539561089,-17.48085846451217,-0.011003847691733237,0.3333333333333333,-0.10928900124628593,0.022067234155780713
y_score,10,1,0.2,1.0,-0.030867203106152763,-0.6462796159516397,-0.06682829723726036,0.20909090909090908,-0.009258081699502263,-9.376830239127068,-0.007022771680522455,0.3333333333333333,-0.14557038151191448,0.03268856785188934
