split,variant,period_return,excess,mdd,turnover,roll,roll_excess,win,latest,recent,score
holdout,cluster_boost_k8_w0.35,0.018576731114140488,0.056621720223179794,-0.057150801030842246,0.5263157894736842,0.021239591114299638,0.052306151859538894,0.9,0.003089123006200012,0.021239591114299638,0.030152076959721316
holdout,cluster_boost_k8_w0.50,0.013732524118388767,0.051777513227428074,-0.06326958253304771,0.5263157894736842,0.020149197153350597,0.051215757898589856,0.9,0.011056928818882872,0.020149197153350597,0.028183462941166363
holdout,cluster_gate_k8_m3_cap8,0.07064802158461858,0.10869301069365789,-0.04846049260632901,0.5263157894736842,0.033372038688355796,0.06443859943359506,0.7,-0.0017790650752037562,0.033372038688355796,0.04393419490846537
holdout,cluster_gate_k8_m4_cap6,0.08942507491503138,0.12747006402407068,-0.0477675756268906,0.5263157894736842,0.03469249923692994,0.0657590599821692,0.9,0.03316858931762856,0.03469249923692994,0.04893756037830982
holdout,cluster_gate_k8_m5_cap5,0.09619471527360557,0.13423970438264488,-0.04045455904358519,0.5263157894736842,0.021287494299697073,0.05235405504493633,0.8,0.02088598057858393,0.021287494299697073,0.03862182212271147
holdout,cluster_gate_k8_m6_cap4,0.09514465150962992,0.13318964061866922,-0.04558638410312199,0.5263157894736842,0.024763745676480153,0.05583030642171941,0.7,0.04731798577466839,0.024763745676480153,0.039784634341786695
holdout,cluster_gate_k8_m8_cap3,0.05091073621727604,0.08895572532631535,-0.05951166261238128,0.5263157894736842,0.016242084216807562,0.04730864496204682,0.8,0.018486579869419373,0.016242084216807562,0.028151385793887304
holdout,cluster_boost_k12_w0.20,0.03431608537062347,0.07236107447966278,-0.05874044793914257,0.5263157894736842,0.018888892046395524,0.04995545279163478,0.9,0.016029807381116923,0.018888892046395524,0.029686488440216298
holdout,cluster_boost_k12_w0.35,0.011387987726154014,0.04943297683519332,-0.056638774550828885,0.5263157894736842,0.0037597741175907974,0.03482633486283006,0.5,-0.003691747750683483,0.0037597741175907974,0.011500551671556933
holdout,cluster_boost_k12_w0.50,0.004985263344304824,0.04303025245334413,-0.05691769373558464,0.5263157894736842,0.01252223018259152,0.04358879092783078,0.9,0.027389719979042493,0.01252223018259152,0.021842352166897016
holdout,cluster_gate_k12_m3_cap8,0.025391265737537694,0.063436254846577,-0.05569070698278622,0.5263157894736842,0.019833737340113188,0.050900298085352444,0.8,0.0034411714080768707,0.019833737340113188,0.028854856807517485
holdout,cluster_gate_k12_m4_cap6,0.05061978656269117,0.08866477567173048,-0.05887684827814632,0.5263157894736842,0.015775949964555037,0.0468425107097943,0.7,-0.007671531488728456,0.015775949964555037,0.026812864860050294
