run,r_value,epoch,checkpoint,val2026_strict_competition_score,val2026_strict_latest_window_return,hold2026_recent_market_equal_period_return,same_calendar_2025_market_equal_period_return,same_comp_2025_market_equal_period_return,val2026_strict_market_equal_period_return,hold2026_recent_max_drawdown,same_calendar_2025_max_drawdown,same_comp_2025_max_drawdown,val2026_strict_max_drawdown,hold2026_recent_period_excess_equal,same_calendar_2025_period_excess_equal,same_comp_2025_period_excess_equal,val2026_strict_period_excess_equal,hold2026_recent_period_return,same_calendar_2025_period_return,same_comp_2025_period_return,val2026_strict_period_return,val2026_strict_recent_return_mean,val2026_strict_recent_return_min,val2026_strict_rolling_excess_equal_mean,val2026_strict_rolling_return_mean,val2026_strict_rolling_win_rate,hold2026_recent_turnover_mean,same_calendar_2025_turnover_mean,same_comp_2025_turnover_mean,val2026_strict_turnover_mean,val2026_strict_selection_component,hold2026_recent_selection_component,same_calendar_2025_selection_component,same_comp_2025_selection_component,selection_score,selection_score_weight_sum
r020_top10_topk010,0.2,3,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk010/checkpoints/msgca_epoch_3.pt,-0.03928406531615066,0.010545169761399631,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.006052353503907315,-0.013830858498076637,-0.012079401943385637,-0.15391851400446588,0.0479940810444639,0.009697033667519062,-0.003249279650304082,-0.19542481102133302,0.005925957227020051,-0.012533770299003155,0.010135181752588984,-0.07643009819174318,0.019393425815893005,-0.0071179304812628574,-0.01773289943301164,-0.007828905645366856,0.3670886075949367,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.03928406531615066,0.0479940810444639,0.009697033667519062,-0.003249279650304082,-0.0024736358267767565,1.0
r020_top10_topk008,0.2,3,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk008/checkpoints/msgca_epoch_3.pt,-0.04331196646584703,0.010545169761399631,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.006052353503907315,-0.013830858498076637,-0.012079401943385637,-0.16044146160250072,0.0479940810444639,0.012747218041927688,-0.0004896114242214367,-0.21325641847245702,0.005925957227020051,-0.009483585924594529,0.01289484997867163,-0.09426170564286718,0.019393425815893005,-0.0071179304812628574,-0.01970765676184152,-0.009803662974196737,0.31645569620253167,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.04331196646584703,0.0479940810444639,0.012747218041927688,-0.0004896114242214367,-0.003559959769078712,1.0
r020_top10_topk012,0.2,10,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk012/checkpoints/msgca_epoch_10.pt,-0.0019701619901678936,-0.00015321760410791363,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.048154268795842836,-0.06513072613892223,-0.05505702245990163,-0.18609567391847037,0.0033161863890246446,-0.05781843146758203,-0.010681996109191072,-0.0921855233055775,-0.0387519374284192,-0.08004923543410425,0.0027024652937019944,0.026809189524012345,0.09233113724297337,-0.00015321760410791363,0.0015050235228909678,0.011409017310535752,0.5063291139240507,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.0019701619901678936,0.0033161863890246446,-0.05781843146758203,-0.010681996109191072,-0.008454270425964798,1.0
r020_top10_topk010,0.2,10,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk010/checkpoints/msgca_epoch_10.pt,-0.011154709123972657,-0.011703905924049351,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.048154268795842836,-0.05067660934099272,-0.05505702245990163,-0.18382678661185559,0.0033161863890246446,-0.036443711566528814,-0.010681996109191072,-0.11194615275961706,-0.0387519374284192,-0.05867451553305103,0.0027024652937019944,0.007048560069972787,0.06557576279796296,-0.011703905924049351,0.00014769750869153726,0.010051691296336322,0.5063291139240507,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.011154709123972657,0.0033161863890246446,-0.036443711566528814,-0.010681996109191072,-0.009915476648545288,1.0
r020_top10_topk008,0.2,2,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk008/checkpoints/msgca_epoch_2.pt,-0.03531014842242169,-0.007373987746412514,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.009409508018257906,-0.026198482043614302,-0.05487538814093729,-0.12792009913763014,0.043557966275731275,0.0024180552276624745,-0.0636999117911693,-0.14905688652568616,0.001489842458287427,-0.019812748738859742,-0.05031545038827623,-0.030062173696096317,0.0043407800507685446,-0.018398650178029663,-0.01820389810960118,-0.008299904321956394,0.4430379746835443,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.03531014842242169,0.043557966275731275,0.0024180552276624745,-0.0636999117911693,-0.010482408977808728,1.0
r020_top10_topk008,0.2,9,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk008/checkpoints/msgca_epoch_9.pt,-0.012063715884006477,-0.006089958074438351,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.04448221640933192,-0.03893690176081377,-0.043644401400177446,-0.20247196991484806,-0.006024764708804198,-0.033106785668710725,0.006838993380521741,-0.11461630140782564,-0.048092888526248045,-0.05533758963523294,0.020223454783414807,0.004378411421764206,0.07311631626164845,-0.006089958074438351,-0.0008269018592249686,0.009077091928419816,0.4936708860759494,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.012063715884006477,-0.006024764708804198,-0.033106785668710725,0.006838993380521741,-0.010519575596467797,1.0
r020_top10_topk008,0.2,10,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk008/checkpoints/msgca_epoch_10.pt,-0.01816875679185065,-0.011703906386609009,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.04815426879584295,-0.05067660934099272,-0.041827005038402976,-0.20943638560148814,0.003316186835809809,-0.036443711566528814,0.009299145360926797,-0.1409723143338273,-0.03875193698163404,-0.05867451553305103,0.022683606763819864,-0.021977601504237443,0.06610391774280847,-0.011703906386609009,-0.002451113019932211,0.0074528807677125735,0.4810126582278481,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.01816875679185065,0.003316186835809809,-0.036443711566528814,0.009299145360926797,-0.0105741552812901,1.0
r020_top10_topk012,0.2,2,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk012/checkpoints/msgca_epoch_2.pt,-0.039378129682924756,-0.007373987746412514,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.0059994878950715425,-0.026198482043614302,-0.05487538814093729,-0.13829950814143643,0.042267433904788154,0.0024180552276624745,-0.0636999117911693,-0.1732450985101307,0.00019931008734430655,-0.019812748738859742,-0.05031545038827623,-0.05425038568054086,0.004789559863867532,-0.018398650178029663,-0.019058897305947925,-0.00915490351830314,0.4177215189873418,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.039378129682924756,0.042267433904788154,0.0024180552276624745,-0.0636999117911693,-0.012700160256318049,1.0
r020_top10_topk010,0.2,2,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk010/checkpoints/msgca_epoch_2.pt,-0.03859938525083098,-0.007373987746412514,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.009409508018257906,-0.026198482043614302,-0.05487538814093729,-0.13614145761984553,0.03806976818855201,0.0024180552276624745,-0.0636999117911693,-0.17087655460449336,-0.0039983556288918365,-0.019812748738859742,-0.05031545038827623,-0.051881841774903514,0.004789559863867532,-0.018398650178029663,-0.018696165104329858,-0.008792171316685074,0.43037974683544306,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.03859938525083098,0.03806976818855201,0.0024180552276624745,-0.0636999117911693,-0.013609024976746693,1.0
r020_top10_topk012,0.2,1,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk012/checkpoints/msgca_epoch_1.pt,-0.03781773205228036,0.00011236344022780287,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.05922632294822172,-0.023278318745656112,-0.04062003176064355,-0.11198775920553539,-0.028858379212710616,-0.0019077983089178518,-0.04787254303816657,-0.1278540635524663,-0.07092650303015446,-0.02413860227544007,-0.034488081635273504,-0.008859350722876469,-0.014759993265563964,-0.02847944482274356,-0.018531323212322783,-0.008627329424677999,0.31645569620253167,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.03781773205228036,-0.028858379212710616,-0.0019077983089178518,-0.04787254303816657,-0.0318980358557249,1.0
r020_top10_topk008,0.2,1,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk008/checkpoints/msgca_epoch_1.pt,-0.038447395881135854,0.001610042451772431,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.05922632294822172,-0.023278318745656112,-0.04062003176064355,-0.11466207075094048,-0.028858379212710616,-0.0019077983089178518,-0.04787254303816657,-0.1308389540411784,-0.07092650303015446,-0.02413860227544007,-0.034488081635273504,-0.011844241211588558,-0.014169486075462178,-0.027024582351322546,-0.01891563307226682,-0.009011639284622033,0.31645569620253167,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.038447395881135854,-0.028858379212710616,-0.0019077983089178518,-0.04787254303816657,-0.03218138457870987,1.0
r020_top10_topk010,0.2,1,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk010/checkpoints/msgca_epoch_1.pt,-0.03857239643775503,0.00011236297686734176,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.05922632294822172,-0.023278318745656112,-0.04062003176064355,-0.1146620695042524,-0.028858379212710616,-0.0019077983089178518,-0.04787254303816657,-0.13083895264970757,-0.07092650303015446,-0.02413860227544007,-0.034488081635273504,-0.01184423982011773,-0.01475999372265575,-0.02847944527285684,-0.018874494724333505,-0.00897050093668872,0.31645569620253167,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.03857239643775503,-0.028858379212710616,-0.0019077983089178518,-0.04787254303816657,-0.0322376348291885,1.0
